Rank,Extension_ID,Total_Risk_Score,Risk_Level,Permission_Risk,Host_Risk,User_Factor,Rating_Factor,User_Count,Rating,Review_Count,Host_Permissions_Count,Risky_Permissions_Count,Additional_Flags
5015,nnaidiimlanioonfbljmpdepmlacijfm,53.0,Critical,8,44,0.0,1.0,57,5.0,1,8,2,
5016,kjcjpodjlhbebaeaipbbipmfnffaobhf,53.0,Critical,24,28,0.0,1.0,742,3.0,2,3,5,Externally Connectable; Content Scripts
5017,chioafkonnhbpajpengbalkececleldf,53.0,Critical,18,34,1.0,0.0,10000,3.340909090909091,44,4,4,
5018,pmaionhboofajejhmkheilkoifkmigfe,53.0,Critical,31,20,1.0,1.0,10000,2.269230769230769,26,2,7,
5019,mdboomfjonbgmphcfjnbmhdlenecbkkh,53.0,Critical,32,20,0.0,1.0,808,5.0,4,2,7,Externally Connectable; Content Scripts; Web Accessible Resources
5020,kjphllbmnnhoeppbjpkjollfnlknefdi,53.0,Critical,20,32,0.0,1.0,4,5.0,3,4,3,Content Scripts
5021,kpeaepjlleheklmpfgfpljfihnebhhpa,53.0,Critical,28,24,0.0,1.0,132,5.0,0,3,4,Content Scripts
5022,kdjjbgpkeeffpoehhehkpdhhpklbmmmf,53.0,Critical,24,28,0.0,1.0,203,5.0,0,5,4,Content Scripts; Web Accessible Resources
5023,ieibdhokfnnddpkjdajkbdflnbmkaoki,53.0,Critical,28,24,0.0,1.0,13,5.0,1,5,4,Content Scripts
5024,innpfagoeeciilddppjobpnpkmkmgchm,53.0,Critical,42,10,0.0,1.0,73,5.0,0,1,9,Externally Connectable; Content Scripts; Web Accessible Resources
5025,mblegkamdlokioodlengilabmaficend,53.0,Critical,28,24,0.0,1.0,80,4.0,3,3,4,Content Scripts
5026,olnblpmehglpcallpnbgmikjblmkopia,53.0,Critical,42,10,1.5,-0.5,100000,4.429936305732484,314,1,8,
5027,gmdmngbeceipkojacdoljnllcnfpdgce,52.5,Critical,44,8,0.5,0.0,1000,4.636363636363637,11,1,9,Externally Connectable; Content Scripts; Web Accessible Resources
5028,cpjedmmeadohcjionoanpigjbldckpog,52.5,Critical,31,20,0.5,1.0,2000,5.0,1,2,6,Externally Connectable; Content Scripts; Web Accessible Resources
5029,lieogkinebikhdchceieedcigeafdkid,52.5,Critical,32,20,1.5,-1.0,300000,4.51128818061089,753,2,6,Content Scripts; Web Accessible Resources
5030,ggiihlkbikggfknjgbocmogobagckdpc,52.5,Critical,31,20,0.5,1.0,6000,5.0,7,2,5,Content Scripts; Web Accessible Resources
5031,nldipdepdfjilejlpeeknodkpiajhfkf,52.5,Critical,28,24,0.5,0.0,1000,3.263157894736842,19,3,6,Content Scripts; Web Accessible Resources
5032,pnbllofomdnncapklolkeplmhflalhei,52.5,Critical,35,16,0.5,1.0,1000,3.5,2,2,6,Content Scripts
5033,fgojlclhaecajjkchbcpelngbkdjeekg,52.5,Critical,32,20,1.0,-0.5,20000,4.922535211267606,142,2,6,Content Scripts
5034,nopjifljihndhkfeogabcclpgpceapln,52.5,Critical,38,12,1.5,1.0,200000,1.9,20,2,7,Content Scripts; Web Accessible Resources
5035,fmmjjgjhblhocbmigepoobidbbcknjkf,52.5,Critical,31,20,0.5,1.0,1000,3.0,2,2,6,
5036,fogcpfhkppaffphabnmapoopakjbfnbb,52.5,Critical,31,20,0.5,1.0,6000,5.0,1,2,5,Content Scripts; Web Accessible Resources
5037,dinoljglaimamjigddfnffgmfbkigkkl,52.5,Critical,31,20,0.5,1.0,1000,5.0,9,2,7,Content Scripts; Web Accessible Resources
5038,cnjifjpddelmedmihgijeibhnjfabmlf,52.5,Critical,22,30,1.0,-0.5,70000,4.592592592592593,108,3,5,Content Scripts
5039,inhfdmojfgcohoanphbepbgjnoaaendg,52.5,Critical,37,14,0.5,1.0,1000,5.0,7,5,7,Externally Connectable; Web Accessible Resources
5040,lpmockibcakojclnfmhchibmdpmollgn,52.5,Critical,44,8,1.0,-0.5,50000,4.742857142857143,105,2,7,
5041,dnomhejcghecjcjckenhjpidfeiibgnp,52.5,Critical,31,20,0.5,1.0,1000,5.0,6,2,7,Content Scripts; Web Accessible Resources
5042,mpgmpojhkikacbjcdgibnhckgogphelc,52.5,Critical,31,20,0.5,1.0,1000,5.0,7,2,7,Content Scripts; Web Accessible Resources
5043,pjkjihhnegikngnamahchimifhdlfhkm,52.5,Critical,24,28,0.5,0.0,2000,4.344827586206897,29,4,6,Content Scripts; Web Accessible Resources
5044,ohahllgiabjaoigichmmfljhkcfikeof,52.5,Critical,42,10,2.0,-1.5,1000000,4.826584660417465,57394,1,8,Content Scripts; Web Accessible Resources
5045,djjnmfmadfimhkkekdhgjggojncfdhca,52.5,Critical,11,40,0.5,1.0,1000,5.0,2,5,2,Web Accessible Resources
5046,pliinlgkmncfmfifeepmhlbpklanflpd,52.5,Critical,23,28,0.5,1.0,9000,5.0,2,4,4,Web Accessible Resources
5047,jadnmojgpippfggmljlocloipejjalob,52.5,Critical,26,26,0.5,0.0,2000,4.6521739130434785,23,3,4,Externally Connectable
5048,dnoelnihdijkhghabgcggckfflgdknfo,52.5,Critical,31,20,0.5,1.0,3000,4.5,8,2,5,Content Scripts; Web Accessible Resources
5049,hilkjcfodmbdgpadbpehimibheopoccb,52.5,Critical,42,10,1.0,-0.5,50000,4.336283185840708,226,1,9,Content Scripts; Web Accessible Resources
5050,hkgjdgnlphggfkbifighiabelalhbnob,52.5,Critical,32,20,0.5,0.0,1000,4.6923076923076925,13,2,7,Externally Connectable; Content Scripts; Web Accessible Resources
5051,gmbmikajjgmnabiglmofipeabaddhgne,52.5,Critical,41,10,2.0,-0.5,6000000,3.9142916150351095,4842,1,8,
5052,bpnffccnbopjjgkcffmgcbhjiahiebbk,52.5,Critical,23,28,0.5,1.0,1000,5.0,0,3,5,Content Scripts; Web Accessible Resources
5053,gpbphnmhgcngnldallahampojhmeneod,52.5,Critical,31,20,0.5,1.0,1000,3.5555555555555554,9,2,7,Content Scripts; Web Accessible Resources
5054,hacdelicpoafdkmkehadcdfkmkakiclf,52.5,Critical,20,32,0.5,0.0,8000,4.85,20,4,3,
5055,nkonfhibkigpelboleaaimbnkbbdhjan,52.5,Critical,11,40,0.5,1.0,2000,5.0,0,5,2,Content Scripts
5056,hpbfnglhgemnmohaepgjmfmecjjngedc,52.5,Critical,43,8,0.5,1.0,1000,5.0,3,1,7,Content Scripts
5057,odepjlkgmleifdipoemkdalmakbemeaa,52.5,Critical,32,20,0.5,0.0,2000,3.260869565217391,46,2,7,Externally Connectable; Content Scripts; Web Accessible Resources
5058,pophpmnchlcddhhilmnopbahlaohdfig,52.5,Critical,31,20,0.5,1.0,1000,5.0,2,2,5,Content Scripts; Web Accessible Resources
5059,oghmpbfpplffokeiljfeadlgjbejnghd,52.5,Critical,31,20,0.5,1.0,1000,5.0,2,6,7,Content Scripts; Web Accessible Resources
5060,lghnjiiijkmgpgafgehpahncpcpfmkbp,52.5,Critical,43,8,0.5,1.0,1000,5.0,9,2,6,Content Scripts; Web Accessible Resources
5061,acfmebaomboldplijdpfepofggkocgnl,52.5,Critical,18,34,1.0,-0.5,20000,4.367469879518072,332,8,4,Content Scripts; Web Accessible Resources
5062,finfhcaccoeeooipmgfmpinbemiafbmh,52.5,Critical,31,20,0.5,1.0,1000,5.0,3,2,7,Content Scripts; Web Accessible Resources
5063,jnffopdghacfibgkllcbgfnldclpnbbb,52.5,Critical,17,34,0.5,1.0,7000,2.0,1,4,3,Content Scripts; Web Accessible Resources
5064,finhmpmkpbacljcdemplngnnjdenihpp,52.5,Critical,43,8,0.5,1.0,1000,5.0,7,2,7,Web Accessible Resources
5065,ccbgmfjkacabbgpppgjgaiflhhjmceig,52.5,Critical,31,20,0.5,1.0,3000,3.4,5,2,7,
5066,gofifmbfdeenjfdddgeiioclafpkkhee,52.5,Critical,31,20,0.5,1.0,1000,5.0,9,2,7,Content Scripts; Web Accessible Resources
5067,gccahjgcckaemgpliioopngfgdaceffo,52.5,Critical,32,20,1.0,-0.5,90000,4.526717557251908,131,2,6,Externally Connectable; Content Scripts; Web Accessible Resources
5068,ldmmifpegigmeammaeckplhnjbbpccmm,52.5,Critical,44,8,1.5,-1.0,300000,4.329588014981273,1068,1,8,Web Accessible Resources
5069,hlljcjhgaafngcnjidcjekablaojhfcf,52.5,Critical,32,20,1.0,-0.5,20000,3.825174825174825,143,2,6,Content Scripts; Web Accessible Resources
5070,ldfboinpfdahkgnljbkohgimhimmafip,52.5,Critical,52,0,0.5,0.0,2000,4.4186046511627906,43,0,9,Content Scripts; Web Accessible Resources
5071,ciholhjpbfhkdgbjhdefoaiibpmkhonk,52.5,Critical,31,20,0.5,1.0,2000,5.0,7,2,7,Externally Connectable; Content Scripts; Web Accessible Resources
5072,okmdknhejjiichkcppoppdaknekjekoa,52.5,Critical,35,16,1.5,0.0,200000,4.217391304347826,46,2,7,Content Scripts; Web Accessible Resources
5073,jfkimpgkmamkdhamnhabohpeaplbpmom,52.5,Critical,28,24,0.5,0.0,3000,4.954545454545454,44,12,6,Content Scripts; Web Accessible Resources
5074,ofmbcelhldkhcmpniklgoehfnlmdbbmn,52.5,Critical,41,10,0.5,1.0,8000,5.0,0,1,8,Content Scripts; Web Accessible Resources
5075,acehchockcmgigjilbjhecnepiohkfld,52.5,Critical,27,24,1.5,0.0,100000,3.8444444444444446,45,3,5,Externally Connectable; Web Accessible Resources
5076,nmplejonajdlkjijgfmcijdfkkhmbcpd,52.5,Critical,31,20,0.5,1.0,1000,5.0,9,2,7,Content Scripts; Web Accessible Resources
5077,apchbjkblfhmkohghpnhidldebmpmjnn,52.5,Critical,31,20,0.5,1.0,1000,4.6,5,3,6,
5078,fcpdjbofdfbemhjocemmkodmcfdeppmk,52.5,Critical,27,24,0.5,1.0,1000,5.0,4,3,6,Externally Connectable; Content Scripts; Web Accessible Resources
5079,fmhbdmboiompligcdklnbcjodiejmmkl,52.5,Critical,31,20,0.5,1.0,1000,5.0,1,2,6,Content Scripts; Web Accessible Resources
5080,pccckmaobkjjboncdfnnofkonhgpceea,52.5,Critical,42,10,1.5,-1.0,300000,4.02542372881356,1416,1,6,Content Scripts; Web Accessible Resources
5081,gbakppfkjgpeingibhfgkeddlahonikc,52.5,Critical,25,26,0.5,1.0,2000,5.0,0,4,4,Content Scripts; Web Accessible Resources
5082,pijkopmmbakjnkbhlhmoiakmdjomjppo,52.5,Critical,42,10,0.5,0.0,3000,4.391304347826087,23,1,7,Content Scripts; Web Accessible Resources
5083,mjgccddjodbakimbncbmobdgpmoddalc,52.5,Critical,11,40,0.5,1.0,1000,5.0,6,7,2,Content Scripts
5084,dahgndeklkpppijkgeejmflpiachffig,52.5,Critical,31,20,0.5,1.0,2000,4.0,4,2,5,Content Scripts; Web Accessible Resources
5085,bdmbdemclleffkpgfamlhheioepbfbgd,52.5,Critical,7,44,0.5,1.0,1000,4.428571428571429,7,11,2,Content Scripts; Web Accessible Resources
5086,kekjfbackdeiabghhcdklcdoekaanoel,52.5,Critical,12,40,1.0,-0.5,50000,4.858288770053476,374,18,4,Content Scripts; Web Accessible Resources
5087,aceananohppnfepjfhiodaladhlimjeh,52.5,Critical,31,20,0.5,1.0,1000,5.0,0,2,5,Content Scripts; Web Accessible Resources
5088,cpbgcbmddckpmhfbdckeolkkhkjjmplo,52.5,Critical,42,10,0.5,0.0,7000,4.857142857142857,14,1,7,
5089,dlilfchmnodlgipheijbmpbonmlfgaml,52.5,Critical,12,40,0.5,0.0,2000,4.538461538461538,13,7,4,Externally Connectable; Content Scripts; Web Accessible Resources
5090,lfbajboiahaecepobmkcpadfeojchmmf,52.5,Critical,16,36,0.5,0.0,6000,4.4375,16,18,3,Content Scripts; Web Accessible Resources
5091,idhihbgecmlmlcdageggndgeeffhcnbf,52.5,Critical,18,34,0.5,0.0,1000,5.0,11,5,4,Externally Connectable; Content Scripts; Web Accessible Resources
5092,ooiaecmljjhkagndmdcmfmfhcnhnmano,52.5,Critical,31,20,0.5,1.0,1000,4.428571428571429,7,2,6,Content Scripts; Web Accessible Resources
5093,khnpeclbnipcdacdkhejifenadikeghk,52.5,Critical,39,12,1.5,0.0,100000,3.26027397260274,292,2,7,Content Scripts; Web Accessible Resources
5094,ahnpejopbfnjicblkhclaaefhblgkfpd,52.5,Critical,32,20,1.0,-0.5,10000,4.249180327868852,305,2,5,Content Scripts; Web Accessible Resources
5095,nhcenbjbddlhdkdpfkbilmjpbkiigick,52.5,Critical,41,10,0.5,1.0,9000,5.0,0,1,7,
5096,kppfdiipphfccemcignhifpjkapfbihd,52.5,Critical,32,20,0.5,0.0,7000,4.76,25,2,8,Content Scripts; Web Accessible Resources
5097,igaclmimgmfeodenomlhngfjbbppfnng,52.0,Critical,14,38,0.5,-0.5,1000,4.9755351681957185,327,10,4,Content Scripts; Web Accessible Resources
5098,gccpfhnpiabhonfhfacclfaajkjmkfkn,52.0,Critical,35,16,0.0,1.0,19,5.0,0,2,6,Content Scripts
5099,blbaiebikfjefmbegjhammkbemnkgpmp,52.0,Critical,31,20,0.0,1.0,33,5.0,2,2,7,Content Scripts; Web Accessible Resources
5100,dlkobllekhjlneeceiaicgoliodbgbja,52.0,Critical,31,20,0.0,1.0,130,5.0,2,2,5,Content Scripts
5101,ehnmcbiiknbnpiljfdedlfbenminccfl,52.0,Critical,31,20,0.0,1.0,26,5.0,3,2,7,Content Scripts; Web Accessible Resources
5102,khfacdappeoebokjfelmoaejjdpgamnn,52.0,Critical,27,24,0.0,1.0,43,5.0,2,3,5,Content Scripts
5103,egoodkmbdbnciihghfplgnfngeahpbek,52.0,Critical,31,20,0.0,1.0,65,5.0,4,2,5,Content Scripts; Web Accessible Resources
5104,ifdpohocbpgbcnopccciobohojafffpl,52.0,Critical,32,20,0.0,0.0,407,5.0,22,2,8,Externally Connectable; Content Scripts; Web Accessible Resources
5105,edibdbjcniadpccecjdfdjjppcpchdlm,52.0,Critical,31,20,1.5,-0.5,100000,4.448484848484848,165,2,6,
5106,eidhbliaopflpghebgclfjmpdcndonpa,52.0,Critical,31,20,0.0,1.0,2,5.0,0,2,7,Externally Connectable
5107,kokjakacedgjpgffhgdciefjnbdgolje,52.0,Critical,15,36,0.0,1.0,239,5.0,1,5,2,Content Scripts
5108,nenpfcppjapnadplgpeldoafnfccbjoh,52.0,Critical,43,8,0.0,1.0,162,4.875,8,2,7,Content Scripts; Web Accessible Resources
5109,mgmfcdobhahhanajpalcjneconimihkf,52.0,Critical,23,28,0.0,1.0,0,5.0,0,4,5,Content Scripts; Web Accessible Resources
5110,hhjgnjjdklnkcpkfmmllfjdjkknoiklm,52.0,Critical,27,24,0.0,1.0,413,5.0,8,6,5,Content Scripts
5111,peckgihnhcmebehhcmbbghmkpmfgcofj,52.0,Critical,35,16,0.0,1.0,80,5.0,0,2,6,Content Scripts
5112,hkgmnnjalpmapogadekngkgbbgdjlnne,52.0,Critical,33,18,0.0,1.0,185,4.2,5,6,6,Content Scripts; Web Accessible Resources
5113,ichpbppanfcipepejbhffpcbdghfbggl,52.0,Critical,4,48,0.0,0.0,283,4.928571428571429,14,6,2,Content Scripts
5114,mfegkcolihjonlokhhkombdlicbahagj,52.0,Critical,19,32,0.0,1.0,28,5.0,3,4,3,Content Scripts; Web Accessible Resources
5115,ebhmphondegijdpikbbbkgjnolkghoea,52.0,Critical,17,34,0.0,1.0,0,5.0,0,4,2,Content Scripts
5116,dbinlkbdabhijobekdlldigkeajbbmkm,52.0,Critical,41,10,0.0,1.0,278,3.6,5,1,7,Content Scripts; Web Accessible Resources
5117,chjbailonehlhojncmkncddmempnejnn,52.0,Critical,51,0,0.0,1.0,9,5.0,0,0,8,
5118,pbkgifljdgkhlmlmgbalmcknbhbggmei,52.0,Critical,41,10,1.0,0.0,60000,4.348837209302325,86,1,7,Web Accessible Resources
5119,hhnejkbilifegcpncclnckocdimclape,52.0,Critical,16,36,0.0,0.0,528,5.0,82,5,3,Content Scripts; Web Accessible Resources
5120,pbplcgnlngkincojodhnjijlnhpaaiaa,52.0,Critical,41,10,0.0,1.0,39,5.0,5,1,8,Externally Connectable; Content Scripts
5121,ficfaklpdmgejghpgapgobkapacaohjf,52.0,Critical,27,24,0.0,1.0,160,5.0,1,3,5,
5122,gfibplmifhimjekdmedldclplbdchlik,52.0,Critical,22,30,0.5,-0.5,1000,4.928104575163399,153,3,5,Externally Connectable; Content Scripts; Web Accessible Resources
5123,mkelkmkgljeohnaeehnnkmdpocfmkmmf,52.0,Critical,42,10,1.5,-1.5,500000,4.591763405196241,3618,1,8,
5124,lhdjmcedmkdenkgphahlnmkbddhbgeoh,52.0,Critical,31,20,0.0,1.0,369,5.0,6,2,5,
5125,cagemcblgjkiclnfdnilpmcnnkophpgj,52.0,Critical,31,20,0.0,1.0,421,5.0,2,2,7,Content Scripts; Web Accessible Resources
5126,eghlkdfdlnnbkgclfbcbbiijjmggfgmm,52.0,Critical,41,10,1.0,0.0,10000,4.592592592592593,81,1,7,Externally Connectable; Content Scripts; Web Accessible Resources
5127,jaioobipjdejpeckgojiojjahmkiaihp,52.0,Critical,31,20,0.0,1.0,0,5.0,0,2,7,Content Scripts; Web Accessible Resources
5128,gklagfjckeliabbecgomlkonnkgiceko,52.0,Critical,31,20,0.0,1.0,71,5.0,1,2,5,Content Scripts; Web Accessible Resources
5129,eemlmflceflimbfhcpmbpolemefajhdl,52.0,Critical,51,0,0.5,0.5,1000,2.6363636363636362,11,0,8,Content Scripts; Web Accessible Resources
5130,lcibhobeeihkngcdkbobdkekiigcedkm,52.0,Critical,42,10,0.0,0.0,942,4.636363636363637,11,1,9,Content Scripts; Web Accessible Resources
5131,ahfidkanlmlkhggdgencpoanjkokcfck,52.0,Critical,31,20,0.0,1.0,63,3.2857142857142856,7,2,7,
5132,fcknnkkkkpceohmflofljafphbmnkdin,52.0,Critical,31,20,0.0,1.0,102,5.0,4,2,7,Content Scripts; Web Accessible Resources
5133,bidcmgjdfgkagkleecdockomdjlgglbg,52.0,Critical,17,34,0.0,1.0,7,5.0,0,5,6,Externally Connectable; Content Scripts; Web Accessible Resources
5134,jdikanjjldfnkpfainjeaccjccehbdgl,52.0,Critical,7,44,0.0,1.0,369,5.0,2,7,2,Content Scripts; Web Accessible Resources
5135,igflbkckcpljhlnhhifedjfagpfcfolc,52.0,Critical,17,34,0.0,1.0,857,5.0,0,4,3,Externally Connectable; Content Scripts; Web Accessible Resources
5136,fmkcdnhkhfnbaomihadamoendclmjglb,52.0,Critical,19,32,0.0,1.0,103,5.0,1,4,4,Content Scripts; Web Accessible Resources
5137,pffggcmhpdmgoollhionfljijeoflppo,52.0,Critical,23,28,0.0,1.0,20,5.0,0,4,4,Web Accessible Resources
5138,ikbmiinbbpgkdbinjgpaledbdlangihb,52.0,Critical,37,14,0.0,1.0,11,5.0,1,2,7,
5139,deigneohddgilekagppfbninocicdjhp,52.0,Critical,31,20,0.0,1.0,5,5.0,1,2,5,Content Scripts; Web Accessible Resources
5140,cgjnmlbmemjbiegiaafckfphabbplgpm,52.0,Critical,19,32,0.0,1.0,69,5.0,2,4,3,Content Scripts; Web Accessible Resources
5141,jpmmnedjkemfgeibdkpacggomigepiio,52.0,Critical,31,20,0.0,1.0,3,5.0,0,2,5,Web Accessible Resources
5142,ocgihmepobcgbfibaopggddieigbopja,52.0,Critical,19,32,1.0,0.0,20000,3.9714285714285715,35,4,3,Externally Connectable; Content Scripts; Web Accessible Resources
5143,hhhcacbiiapbddkohlaeabgabfpmcdea,52.0,Critical,15,36,0.0,1.0,93,3.0,2,5,4,Content Scripts; Web Accessible Resources
5144,agbmlokoipgkhcefiodckbmcbgfomhdd,52.0,Critical,41,10,0.0,1.0,10,5.0,0,1,7,Content Scripts; Web Accessible Resources
5145,nlcikdibmohlofehpflokeedegjlmnmh,52.0,Critical,31,20,0.0,1.0,67,5.0,2,3,6,
5146,pmkloacghnollbdpinjplaecpekcdhjb,52.0,Critical,31,20,0.0,1.0,435,5.0,1,2,5,Content Scripts; Web Accessible Resources
5147,kfdibhbheajeacnkkakomaliggbgndcf,52.0,Critical,51,0,0.0,1.0,566,4.0,3,0,10,Content Scripts; Web Accessible Resources
5148,mgoaobldbdjjfplhdlacnidbilgogepm,52.0,Critical,31,20,0.0,1.0,124,5.0,3,2,7,Content Scripts; Web Accessible Resources
5149,pppgcnfdhkckmhecigcoiklpnkmjpoko,52.0,Critical,31,20,0.0,1.0,744,5.0,0,2,6,Content Scripts; Web Accessible Resources
5150,kgdgengffgmikoloefhbcphnalpicjkg,52.0,Critical,37,14,0.0,1.0,857,4.5,4,2,5,Content Scripts
5151,bcenajpoioobmbmakldolfepddgioegm,52.0,Critical,41,10,0.0,1.0,512,5.0,2,1,7,Content Scripts; Web Accessible Resources
5152,mplgekibbjnaabcopbmimnkfklljcgna,52.0,Critical,27,24,0.0,1.0,1,5.0,0,3,5,Content Scripts; Web Accessible Resources
5153,hagchccjngldonihokhncngknojhabgc,52.0,Critical,24,28,0.0,0.0,147,5.0,18,3,5,Content Scripts; Web Accessible Resources
5154,moffahdcgnjnglbepimcggkjacdmpojc,52.0,Critical,41,10,1.5,-0.5,100000,4.19811320754717,106,1,6,Content Scripts; Web Accessible Resources
5155,hnmhfechpdgoanciheneafjldopelbep,52.0,Critical,31,20,0.0,1.0,10,5.0,1,2,5,Content Scripts; Web Accessible Resources
5156,dojcmakgodofecjmdnncjkbhmddlmnpf,52.0,Critical,37,14,1.0,0.0,10000,3.5,14,3,6,Content Scripts; Web Accessible Resources
5157,ghmbeldphafepmbegfdlkpapadhbakde,52.0,Critical,32,20,1.5,-1.5,400000,4.685714285714286,1715,2,7,Externally Connectable; Content Scripts; Web Accessible Resources
5158,dijocadohljfnagfjhpglffpmcodjpgn,52.0,Critical,41,10,0.0,1.0,861,5.0,0,1,9,Content Scripts; Web Accessible Resources
5159,hgkocimpcoljhmecojpbjlbkkjecnmmp,52.0,Critical,31,20,0.0,1.0,37,5.0,1,2,5,Content Scripts; Web Accessible Resources
5160,pcjdfmihalemjjomplpfbdnicngfnopn,52.0,Critical,40,10,2.0,0.0,4000000,4.536585365853658,41,1,7,
5161,oildocdoabpmedpnpefhccjdjghdggbl,52.0,Critical,19,32,0.0,1.0,16,5.0,0,9,4,Content Scripts; Web Accessible Resources
5162,mebdipajefngpmhlbpiciailngnfbhbn,52.0,Critical,31,20,0.0,1.0,828,5.0,5,2,7,Content Scripts; Web Accessible Resources
5163,leodmghanhmlnaabhkfnchelkeceigce,52.0,Critical,13,38,0.0,1.0,201,1.0,2,7,3,Content Scripts; Web Accessible Resources
5164,dgoaelolmehccnegjlhmklglgmnennai,52.0,Critical,15,36,0.0,1.0,154,5.0,1,6,2,Content Scripts
5165,cdepgbjlkoocpnifahdfjdhlfiamnapm,52.0,Critical,40,10,2.0,0.0,6000000,3.9393939393939394,33,1,7,
5166,hhfpajcjkikoocmmhcimllpinjnbedll,52.0,Critical,31,20,0.0,1.0,315,3.0,1,2,6,
5167,pgjbffdjjamkcnbimjbaahhflocahcae,52.0,Critical,22,30,0.0,0.0,569,4.655172413793103,29,3,4,Externally Connectable; Content Scripts; Web Accessible Resources
5168,kmajiclhfhbncoegkfboeldogkdbmkhj,52.0,Critical,31,20,0.0,1.0,165,5.0,2,2,7,Content Scripts; Web Accessible Resources
5169,gobliffocflfaekfcaccndlffkhcafhb,52.0,Critical,23,28,1.0,0.0,50000,4.716049382716049,81,4,5,Content Scripts; Web Accessible Resources
5170,ggcihihkaidbkkolahhliaaepdjhngli,52.0,Critical,51,0,1.0,0.0,40000,3.9347826086956523,46,0,9,Content Scripts
5171,eomlaphpmjmgkbjfloohiageaomhogjp,52.0,Critical,35,16,0.0,1.0,72,4.111111111111111,9,2,6,Content Scripts; Web Accessible Resources
5172,odbamphgeaclhonbmioddnnhmklmmhlm,52.0,Critical,33,18,0.0,1.0,29,4.2,5,5,6,Content Scripts; Web Accessible Resources
5173,higmpfakidjnhidefjieejmphpmlpbea,52.0,Critical,41,10,0.0,1.0,317,5.0,4,1,7,Externally Connectable; Content Scripts; Web Accessible Resources
5174,mobmnpcacgadhkjfelhpemphmmnggnod,52.0,Critical,41,10,0.0,1.0,471,4.0,5,1,8,Content Scripts; Web Accessible Resources
5175,bemngnckilghookhcojdanbpjkoemlbb,52.0,Critical,41,10,0.0,1.0,157,5.0,4,1,8,Content Scripts; Web Accessible Resources
5176,lhmddgcnaoiapholnhfjhacfaiaphjgo,52.0,Critical,37,14,0.0,1.0,444,5.0,2,2,7,Content Scripts; Web Accessible Resources
5177,ojanpjkpbemmjanjmdpnjnlglicbhphi,52.0,Critical,31,20,0.0,1.0,7,5.0,1,2,6,
5178,cajimanapllloaihefjocmiadkpiongj,52.0,Critical,31,20,0.0,1.0,178,5.0,7,2,5,Content Scripts; Web Accessible Resources
5179,bbcffeclligkmfiocanodamdjclgejcn,52.0,Critical,10,42,0.0,0.0,857,4.722222222222222,18,12,2,
5180,nbhnjllomcaebccgeimmfjgckkjooinh,52.0,Critical,39,12,0.0,1.0,10,5.0,0,2,6,Web Accessible Resources
5181,cnjlpbahiiaajlichnkifkgogjmdggep,52.0,Critical,31,20,0.0,1.0,129,5.0,5,2,7,Content Scripts; Web Accessible Resources
5182,lbhjmccdmjjhpadjbicfkajlfmmagkjl,52.0,Critical,27,24,0.0,1.0,1,5.0,0,3,4,Content Scripts
5183,fkhbngojnepglhapkmoahhighbncpjlo,52.0,Critical,31,20,0.0,1.0,66,5.0,1,2,7,Content Scripts; Web Accessible Resources
5184,jgcpgphpmecnbepkigkioamkdiallnai,52.0,Critical,41,10,0.5,0.5,3000,2.5625,48,1,7,Content Scripts; Web Accessible Resources
5185,amfgiipcnbhppndgflbnpdgoghmgnjng,52.0,Critical,31,20,0.0,1.0,94,2.3333333333333335,3,5,5,
5186,ibabfmjgamhjoikjjcmhondjcadmkbag,52.0,Critical,35,16,0.0,1.0,78,1.0,1,2,6,Content Scripts
5187,dccefjeoofjkdjodbkkbncjcipagdnad,52.0,Critical,27,24,1.0,0.0,10000,4.5,64,7,6,Externally Connectable; Content Scripts; Web Accessible Resources
5188,ehakihemolfjgbbfhkbjgahppbhecclh,52.0,Critical,3,48,0.0,1.0,417,5.0,2,8,2,Content Scripts
5189,jbfnkcpnlnedmfafgpcidgdfkkikgmbn,52.0,Critical,50,2,0.0,0.0,195,4.96,25,1,12,Content Scripts; Web Accessible Resources
5190,cmeakgjggjdlcpncigglobpjbkabhmjl,52.0,Critical,41,10,2.0,-1.0,1000000,4.219773242630385,11025,1,10,Externally Connectable; Content Scripts; Web Accessible Resources
5191,gagidkjllbdgggpboolfmmdpeagghjlm,52.0,Critical,41,10,1.0,0.0,20000,4.454545454545454,11,1,8,Externally Connectable; Content Scripts; Web Accessible Resources
5192,ecigkjcgabichgpbmeffblnbcbifighl,52.0,Critical,7,44,0.0,1.0,58,5.0,0,8,2,Content Scripts
5193,kngogheoaailmafbolhbphlchklpdkia,52.0,Critical,3,48,0.0,1.0,31,5.0,0,6,2,Content Scripts
5194,goficmpcgcnombioohjcgdhbaloknabb,52.0,Critical,52,0,1.5,-1.5,200000,4.773618766824766,7801,0,12,Web Accessible Resources
5195,himnjojndefecbfhkabllcghiaicpadm,52.0,Critical,31,20,0.0,1.0,79,5.0,0,2,6,Content Scripts
5196,jejamnegfmebomkgemppckleobokammg,52.0,Critical,31,20,0.0,1.0,27,5.0,2,2,7,Content Scripts; Web Accessible Resources
5197,ahjhmaigkcaamfdjcokibalooikppjeo,52.0,Critical,31,20,0.0,1.0,14,5.0,5,2,5,Content Scripts; Web Accessible Resources
5198,kmmcnncdadfmbjkoloakclhfllocaeap,52.0,Critical,41,10,0.0,1.0,236,5.0,4,1,10,Content Scripts; Web Accessible Resources
